headword_as_printed	expanded_form	pos	glosses	source_page	scan_url	bucket
Պտղեղութի	Պտղեղութիւն	s.	fertility	dict-652.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf324.jpg	body
Պտղեմ		va.	to scoop out, to scratch the earth for food as birds.	dict-652.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf324.jpg	body
Պտղուց		s.	pinch.	dict-652.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf324.jpg	body
Պտտկեմ		vn.	to feel giddy, dizzy, to have a swimming in the head	dict-653.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf324.jpg	body
Պրոպոսիդոսուի		s. Latin w.	provost-ship; provostship.	dict-653.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf324.jpg	body
Ջաթ		s.	millet-bread.	dict-654.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf325.jpg	body
Ջահանք		s.	heathen feasts.	dict-654.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf325.jpg	body
Ջաղջ		s.	superfluous branches to be pruned.	dict-654.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf325.jpg	body
Ջանդ		a.	unhealthy; stupid; imbecile; idiot.; stupid, imbecile, idiot.	dict-655.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf325.jpg	body
Ջանդհեծ		a.	ast. waning.	dict-655.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf325.jpg	body
Խողխոջանիմ, -ջանք, -ջեմ			S. Խոխոջ, &c.	dict-322.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf159.jpg	body
Խողխոջանիմ, -ջանք, -ջեմ			S. Խոխոջ, &c.	dict-322.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf159.jpg	body
Ջերբ		s.	ast. stag.	dict-655.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf325.jpg	body
Ջերմնկալ				dict-656.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf326.jpg	body
Ջղերաց				dict-656.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf326.jpg	body
Ջոկադասակարգութի	Ջոկադասակարգութիւն	s.	classification, order, arrangement	dict-657.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf326.jpg	body
Ջոկեմ		va.	to distinguish, to separate, to detach.; to distinguish, to se	dict-657.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf326.jpg	body
Ջոկիր		s.	troop, band, company, flock, group	dict-657.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf326.jpg	body
Ջոկորեմ		va.	to assemble troops, to muster, to gather in crowds, to call together; to flock together, to form groups, to gather together, to assemble.	dict-657.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf326.jpg	body
Ջոկորիք				dict-657.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf326.jpg	body
Ջորեպանտես		s.	muleteer,	dict-657.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf326.jpg	body
Ջուլհակ				dict-657.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf326.jpg	body
Ջուրուռութէք		s.	hydromancy, prediction by water	dict-657.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf326.jpg	body
Ջուրուռութոյց				dict-657.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf326.jpg	body
Ջուրուռութուցի		s.	hydromancian.	dict-657.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf326.jpg	body
Ջրաբաժին		a.	dividing waters	dict-657.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf326.jpg	body
Ջրաբանուի		s.	hydrology	dict-657.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf326.jpg	body
Ջրաբուժութի	Ջրաբուժութիւն	s.	hydrotherapia	dict-657.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf326.jpg	body
Ջրագարձք		s.	canal, stream, conduit, aqueduct.	dict-657.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf326.jpg	body
Ջրագրութի	Ջրագրութիւն	s.	hydrography.	dict-657.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf326.jpg	body
Ջրազօրութի	Ջրազօրութիւն	s.	hydrodynamics.	dict-657.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf326.jpg	body
Ջրաթթուտ		s. chem.	hydracide.	dict-657.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf326.jpg	body
Ջրալի		a.	full of water, aqueous, waterish	dict-657.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf326.jpg	body
Ջրակշռութի	Ջրակշռութիւն	s.	hydrostatics	dict-658.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf327.jpg	body
Ջրանիւ		s.	water-wheel	dict-658.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf327.jpg	body
Ջրաշարչար		a.	tormented or tormenting with water	dict-658.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf327.jpg	body
Ջրաչափութի	Ջրաչափութիւն	s.	hydrometry.	dict-658.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf327.jpg	body
Ջրատութի	Ջրատութիւն	s. chem.	conversion in hydrate	dict-658.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf327.jpg	body
Ջրարբեցութի	Ջրարբեցութիւն	s. mar.	leakage, leaking	dict-658.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf327.jpg	body
Ջրարբեցութի	Ջրարբեցութիւն	s. mar.	leakage, leaking	dict-658.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf327.jpg	body
Ջրաքարշութի	Ջրաքարշութիւն	s.	hydragogy.	dict-658.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf327.jpg	body
Ջրգողութի	Ջրգողութիւն	s.	dropsy	dict-658.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf327.jpg	body
Ջրէնք		s.	conduit, aqueduct; channel.; aqueduct; channel.	dict-659.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf327.jpg	body
Ջրժողով				dict-659.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf327.jpg	body
Ջղջ, Ջրղջ		a.	humid; damp; muddy.; humid, damp, muddy.	dict-656.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf326.jpg	body
Ջրմպուլութիւն		s.	ing-place, pool.	dict-658.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf327.jpg	body
Ջրշէջ		s.	cistern, tank; pond;; tank; pond	dict-659.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf327.jpg	body
Ռաբբունի		s.	my master, my lord.	dict-659.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf327.jpg	body
Ռազմագիտութի	Ռազմագիտութիւն	s.	strategy;	dict-659.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf327.jpg	body
Ռազմամթերք		s.	ammunition, military stores	dict-659.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf327.jpg	body
Ռահագուռն		s.	door-keeper in Paradise	dict-660.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf328.jpg	body
Ռամզարկի արուեստ		s.	cabalistic or magical note or writing.	dict-660.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf328.jpg	body
Ռամկութի	Ռամկութիւն	s.	demagogy	dict-660.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf328.jpg	body
Ռափաթա				dict-660.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf328.jpg	body
Ռափիկ		s.	fellow, friend.	dict-660.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf328.jpg	body
Գոռեխ or ռեզ		s.	wasp; gad-fly; horse-fly.; gad-fly; horse-fly.	dict-159.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf77.jpg	body
Ռէզ		s.	cattle dung, manure.	dict-660.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf328.jpg	body
Ռիժ		s.	wickedness	dict-660.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf328.jpg	body
Ռիւմոն		s.	earnest, pledge.	dict-660.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf328.jpg	body
Ռշտուի		s.	penuriousness, niggardness, stinginess, avariciousness.	dict-660.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf328.jpg	body
Ռոշնաբանուի		s.	plain-dealing, artless saying.	dict-660.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf328.jpg	body
Ռոշնակ		s.	salsola, kali.; bot. salsola, kali.	dict-660.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf328.jpg	body
Ռոշնուի		s.	artlessness, ingenuousness, simplicity, candour, sincerity.	dict-660.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf328.jpg	body
Ռուպ		s.	quarter, fourth part, fourth.	dict-660.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf328.jpg	body
Ռուք		s.	outside corner of a building.	dict-660.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf328.jpg	body
Սագաչէն		s.	goose's foot; a. triangular.; goose's foot; triangular.	dict-661.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf328.jpg	body
Սալա		s.	basket	dict-661.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf328.jpg	body
Սալպատոր		s.	ishghembè-dolmassì, (minced meat & rice wrapped in pieces of tripe).	dict-662.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf329.jpg	body
Սակաւուի		s.	small number or quantity, smallness, slenderness, scantiness, paucity; rarity.; rarity.	dict-663.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf329.jpg	body
Սամեա		s.	leather thong of the yoke, knot of the yoke. [or potion.	dict-665.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf330.jpg	body
Սանդաստականք		s.	contempt, scorn; contempt, scorn.	dict-665.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf330.jpg	body
Սանդխտուն		s.	pestle	dict-666.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf331.jpg	body
Սանձաբեկ		or		dict-666.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf331.jpg	body
Սանձահարութի	Սանձահարութիւն	s.	bridling, reining, curbing, repressing	dict-666.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf331.jpg	body
Սանձարարական		s.	bridle-making	dict-666.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf331.jpg	body
Սանձարկութի	Սանձարկութիւն	S.		dict-666.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf331.jpg	body
Սանտերք		s.	weaver's large comb.	dict-666.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf331.jpg	body
Սանտուրք		s.	combings.	dict-666.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf331.jpg	body
Սանտրուկ		s. bot.		dict-666.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf331.jpg	body
Սապպար		S.		dict-666.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf331.jpg	body
Սառաս		s.	coarse large sieve.	dict-666.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf331.jpg	body
Սառնասէր		a.	icy, cold, stony, cruel	dict-666.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf331.jpg	body
Սառնութի	Սառնութիւն	s.	nature of ice, iciness.	dict-667.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf331.jpg	body
Սասանութի	Սասանութիւն	s.	shaking, staggering, tottering; quailing, shudder, thrill, trombling; earthquake.; shaking, staggering, tottering; quailing, shudder, thrill, trombling; earthquake.	dict-667.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf331.jpg	body
Սաստկակծիծ				dict-667.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf331.jpg	body
Սաստկամակբայ		gr.	intense adverb	dict-667.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf331.jpg	body
Սաստկամասնիկ		gr.	increasing particle	dict-667.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf331.jpg	body
Սաստկանգամ				dict-667.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf331.jpg	body
Սաստկասէր			ardent love	dict-667.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf331.jpg	body
Սաստկուի		s.	intensity, vehemence, impetuosity, rage, violence; rigour, rigidity, severity, rudeness; grievous-; intensity, vehemence, impetuosity, rage, violence; rigour, rigidity, severity, rudeness; grievous-	dict-667.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf331.jpg	body
Սատանայադէն		a.	incited to, possessed by a devil	dict-668.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf332.jpg	body
Սատանայահուր		a.	enticed, allured by the devil	dict-668.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf332.jpg	body
Սատրապեա		s.	satrap, lieutenant of a county, prefect	dict-668.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf332.jpg	body
Սատրեմ		va.	to plant separately.	dict-668.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf332.jpg	body
Սարած		a.	varnished.	dict-668.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf332.jpg	body
Սարբենայ		s.	vine-trellis.	dict-669.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf332.jpg	body
